Generation,nOC,nOB,nMMd,nMMr,total xMM
365.6947608200456,29.412032569293423,3.3346417245608153,4.155676811595553,37.519899688694416,41.67557650028997
366.6970387243736,29.412032900594244,3.3346417107440423,4.155676850063561,37.519900150013214,41.67557700007677
367.69931662870164,29.41203321232264,3.33464169774352,4.155676886259036,37.519900584078904,41.67557747033794
368.70159453302966,29.41203351557724,3.334641685096424,4.155676921470414,37.51990100634388,41.675577927814295
369.7038724373577,29.41203380376958,3.3346416730774906,4.1556769549329005,37.51990140763558,41.67557836256848
370.70615034168566,29.412034077409412,3.3346416616654575,4.155676986705704,37.519901788663965,41.67557877536967
371.7084282460137,29.412034337017065,3.334641650838621,4.155677016849261,37.51990215015374,41.675579167003
372.7107061503417,29.412034583042722,3.334641640578204,4.155677045415869,37.51990249273193,41.6755795381478
373.71298405466973,29.412034815866438,3.3346416308683504,4.155677072449677,37.519902816927925,41.6755798893776
374.71526195899776,29.41203503579812,3.334641621696133,4.155677097986698,37.51990312317346,41.67558022116015
375.7175398633258,29.412035243077543,3.3346416130515477,4.155677122054796,37.519903411802595,41.67558053385739
376.7198177676538,29.412035437874344,3.334641604927515,4.155677144673699,37.51990368305178,41.675580827725476
377.72209567198183,29.412035626049875,3.334641597079667,4.155677166523498,37.519903945078944,41.67558111160244
378.7243735763098,29.41203580551734,3.3346415895949977,4.15567718736211,37.519904194980015,41.67558138234212
379.7266514806378,29.412035975763636,3.334641582494894,4.155677207130032,37.51990443204109,41.67558163917112
380.72892938496585,29.41203613716903,3.334641575763498,4.1556772258714085,37.5199046567916,41.67558188266301
381.7312072892939,29.412036290074212,3.3346415693866045,4.155677243625787,37.51990486970587,41.67558211333166
382.7334851936219,29.412036434780305,3.334641563351656,4.155677260428121,37.519905071203105,41.675582331631226
383.7357630979499,29.412036571548857,3.334641557647747,4.155677276308764,37.5199052616474,41.67558253795617
384.73804100227795,29.412036700601853,3.334641552265623,4.155677291293478,37.519905441347746,41.675582732641224
385.740318906606,29.412036822121696,3.334641547197679,4.155677305403427,37.51990561055801,41.67558291596144
386.742596810934,29.412036938479755,3.334641542344993,4.155677318914105,37.51990577258133,41.67558309149544
